tmdb_id,imdb_id,title,release_date,language,rating_tmdb,rating_imdb,votes_imdb,revenue,director,cast,release_year
1189228,tt1612037,Sontha ooru,21-03-2009,te,0,8.8,52,0,Sunil Kumar Reddy,"Raja, L. B. Sriram, Tirrtha Murbaadkar, Jeeva, Vijayachander",2009
1189269,tt29045767,Armaand,10-10-2023,hi,0,6,19,0,Farhaan Colabawalla,"Rajat Kapoor, Arjan Aujla, Kundan Roy",2023
1189356,tt5241526,Kazwa: A Million Lanterns,20-07-2016,hi,0,8.5,12,0,Samarth Mahajan,Unknown,2016
1189482,tt26750468,Vaazhvu Thodangumidam Neethanae,29-09-2023,ta,0,7.7,36,0,Jeyaraj Palani,"Suruthi Periyasamy, Niranjana Neithiar, Arumugavel, Arshath Feras, RJ Pradeep",2023
1189518,tt29470244,Vaazha - Biopic of a Billion Boys,15-08-2024,ml,6.477,7.3,5787,0,Anand Menen,"Siju Sunny, Joemon Jyothir, Saaf, Amith Mohan Rajeswari, Ajin Joy",2024
1189521,tt18072780,White Haired Princess,13-01-2022,ta,0,6.2,19,0,Unknown,"Zhang Weina, Shi Jun Zhe",2022
1190487,tt28970408,Matti Katha,13-10-2023,te,0,6.4,4250,0,Pavan Kadiyala,"Raju Aluri, Mallesh B, G Nanda Kishore, Seetha Mahalaxmi Mallesham, Dayanand Reddy",2023
1190904,tt13926298,Nanban Oruvan Vantha Piragu,02-08-2024,ta,0,6.2,6958,0,Ananth Ram,"Ananth Ram, Bhavani Sre, Mirchi Vijay, Elango Kumaravel, Kulappulli Leela",2024
1191547,tt28526239,Spark,17-11-2023,te,0,6.7,5598,0,Vikranth Reddy,"Vikranth Reddy, Mehreen Pirzada, Rukshar Dhillon, Suhasini Maniratnam, Guru Somasundaram",2023
1192004,tt29458600,Kismat,02-02-2024,te,0,5.2,2155,0,Srinath Badineni,"Riya Suman, Abhinav Gomatam, Srinivas Avasarala, Naresh Agastya, Vishwadev Rachakonda",2024
1192006,tt29261748,Bharathanatyam,05-04-2024,te,0,5.7,1610,0,KVR Mahendra,"Meenakshi Goswami, Harsha Vardhan, Harsha Chemudu, Ajay Ghosh, Temper Vamsi",2024
1192873,tt29169117,Osmitay,15-09-2023,kn,0,8.9,38,0,Vilas Ratnakar Kshatriya,"Stany Alvares, Ashwin D'Costa, Wencita Dias, Denis Monteiro, Nellu Permannur",2023
1193290,tt29083961,Nirahua Rickshawala 2,19-05-2015,hi,0,6.3,13,0,Unknown,"Dinesh Lal Yadav Nirahua, Amrapali Dubey, Akshara Singh",2015
1193436,tt27329975,Nam Naani Madve Prasanga,07-04-2023,kn,0,6.8,32,0,Hemant Hegde,"Hemant Hegde, Madhu Hegde, Gitanjali Mangal, Shruthi Nandeesh, Rajesh Nataranga",2023
1193695,tt29745472,Five First Dates,09-12-2023,ml,0,8.8,8,0,Rinoshun K,"Noila Francy, Jerin George, Chethan Sindhu Jayan, Nidhin Poppy, Rinoshun K",2023
1194788,tt29461220,Pani,24-10-2024,ml,5.2,6.9,3851,0,Joju George,"Joju George, Abhinaya, Chandini Sreedharan, Abhaya Hiranmayi, Sona Maria Abraham",2024
1194915,tt26903104,Saripodhaa Sanivaaram,29-08-2024,te,6.5,7.1,13413,11825293,Vivek Athreya,"Nani, S. J. Suryah, Priyanka Arul Mohan, Sai Kumar, Murali Sharma",2024
1194954,tt15373762,Case 30,24-10-2023,te,0,7,1258,0,Sandeep Pydimarri,"Siddharth Naidu, Shamili Uniyal, Tanvi Gawade, Vamsi Raghava Yenumula",2023
1194958,tt29313334,Okkade 1 (Venkanna on Duty),27-10-2023,te,0,4.4,10,0,Sripada Ramchandra Rao,"Sudhiksha Jha, Madhumitha, Sunitha Pandey, Tummalapalli Rama Satyanarayana, Junaid Shaik",2023
1195394,tt29608104,Turbo,23-05-2024,ml,4.962,6,4562,0,Vysakh,"Mammootty, Raj B Shetty, Anjana Jayaprakash, Kabir Duhan Singh, Niranjana Anoop",2024
1195516,tt29537095,80's Buildup,24-11-2023,ta,5.2,3.6,403,0,Kalyaan,"Santhanam, Radhika Preeti, K. S. Ravikumar, Mansoor Ali Khan, Rajendran",2023
1195548,tt29529716,Pagalpan Next level,27-10-2023,hi,0,8.1,288,0,Aryeman Keshu,"Guru Mann, Arya Babbar, Rakesh Bedi, Avtar Gill, Shazahn Padamsee",2023
1196095,tt9691290,Sharmajee Ki Beti,01-11-2023,hi,5.5,5.9,5199,0,Tahira Kashyap Khurrana,"Saiyami Kher, Sakshi Tanwar, Divya Dutta, Sharib Hashmi, Parvin Dabas",2023
1196185,tt29454072,Pushtaini,28-10-2023,hi,0,8.2,85,0,Vinod Rawat,"Vinod Rawat, Hemant Pandey, Rita Heer, Rajkummar Rao, Nitin Goel",2023
1196307,tt28377858,Thalakona,29-03-2024,te,0,5.4,1049,0,Nagesh Naradasi,"Apsara Rani, Ajay Ghosh, Ashok Kumar, Devara Sridhar Reddy, Sravan Raghavendra",2024
1196317,tt29371859,Lakeerein,03-11-2023,hi,0,7.9,27,0,Durgesh Pathak,"Tia Bajpai, Ashutosh Rana, Bidita Bag, Gaurav Chopra, Rajesh Jais",2023
1196807,tt23846442,Tagaru Palya,27-10-2023,kn,0,6.7,373,0,Umesh K. Krupa,"amrutha prem, Rangayana Raghu, Nagabhushana N S, Tara",2023
1196856,tt29383098,Rebel,22-03-2024,ta,3.5,4.4,648,0,Nikesh . Rs,"G. V. Prakash Kumar, Mamitha Baiju, Karunas, Shalu Rahim, Venkitesh V P",2024
1196940,tt24245466,Ruslaan,26-04-2024,hi,5,3.3,1291,0,Karan Lalit Butani,"Aayush Sharma, Sushrii Shreya Mishraa, Jagapati Babu, Vidya Malvade, Jaswinder Gardner",2024
1197605,tt29624608,Ra Ra Sarasukku Ra Ra,03-11-2023,ta,0,8.1,209,0,Keshav Depur,"Karthik Pamidimukkala, Kalloori Vinoth, Gayatri Patel, Vishweshwar Akula, Deepika Paul",2023
1198725,tt29613587,Mast Mein Rehne Ka,08-12-2023,hi,7.4,7.1,3908,0,Vijay Maurya,"Jackie Shroff, Neena Gupta, Abhishek Chauhan, Monika Panwar, Faisal Malik",2023
1198880,tt29702934,Sila Nodigalil,24-11-2023,ta,6,5.1,5823,0,Vinay Bharadwaj,"Richard Rishi, Punnagai Poo Gheetha, Yashika Anand",2023
1198940,tt7560484,Gauru: Journey of Courage,12-01-2018,hi,0,8.6,180,0,Ramkishan Choyal,"Ritwik Sahore, Ila Arun, Khan Jahangir Khan, Vedashree Rao, Rahul Singh",2018
1199137,tt7561860,Kannadakkaagi Ondannu Otti,06-07-2018,kn,0,6.5,132,0,Kushal,"Chikkanna, H. G. Dattatreya, Suchendra Prasad, Rangayana Raghu, Krishi Thapanda",2018
1199148,tt27656274,Anveshi,17-11-2023,te,0,6.1,2192,0,Unknown,Unknown,2023
1200186,tt18358198,Blank,25-02-2022,kn,0,8.4,89,0,S. Jay,"Krishi Thapanda, Poornachandra Mysuru, Bharat hassan, Prashanth Siddi, Rash Malick",2022
1200794,tt9031022,Chaska,27-02-2021,hi,0,8,8,0,Gagan Meshram,"Nikhil Pandey, Rahul Shenoy, Nidhi Bansod, Mukesh Bharti",2021
1201126,tt29230279,Conjuring Kannappan,08-12-2023,ta,6.2,6,1347,0,Selvin Raj Xavier,"Sathish, Regina Cassandra, Saranya Ponvannan, VTV Ganesh, Redin Kingsley",2023
1201524,tt29723539,Niyathi,26-01-2024,ta,0,6.4,176,0,Naveen Kumar,"Naveen Kumar, Anjana Babu, Theni Murugan, Govindha moorthy, Vijaya Rana Dheeran",2024
1202206,tt27512569,Uschool,14-04-2023,ml,0,8.4,539,0,P.M. Thomas Kutty,"Abijith Ravi, Archana Vinod",2023
1204595,tt29333046,Firki,23-10-2023,hi,0,8,7,0,Deepak Chawla,"Brijendra Kala, Kirti Mishra Narang, Anupriya Caroli, Perry Chhabra",2023
1204932,tt29930782,Va Varalam Va,01-12-2023,ta,0,6.2,1189,0,Suresh Babu .R,"Balaji Murugadoss, Mahana Sanjeevi, Redin Kingsley, Gayatri Rema, Mime Gopi",2023
1206050,tt32607174,Rautu ka Raaz,28-06-2024,hi,7.2,6.3,2089,0,Anand Surapur,"Nawazuddin Siddiqui, Rajesh Kumar, Atul Tiwari, Narayani Shastri, Samridhi Chandola",2024
1206176,tt29204485,Aaraariraaro,03-11-2023,kn,0,9.4,10,0,SANDEEP KUMAR VERMA,Unknown,2023
1207183,tt27304247,The Face of the Faceless,07-02-2023,hi,0,8,2115,0,Shaison P Ouseph,"Vincy Aloshious, Aneesh Joseph, Krishnakant Singh Bundela, Poonam Ingle, Bharti Khandare",2023
1208898,tt26327164,Kuiko,24-11-2023,ta,0,5.5,237,0,Arul Chezhiyan,"Vidharth, Yogi Babu, Sri Priyanka, Vinodhini Vaidyanathan, Ilavarasu",2023
1210122,tt14783412,Sugar Factory,24-11-2023,kn,0,5.5,335,0,Unknown,Unknown,2023
1211056,tt15483076,Samosa & Sons,22-11-2023,hi,2,5,64,0,Shalini Shah,"Sanjay Mishra, Chandan Bisht, Neha Garg, Brijendra Kala, Jeetu Shastri",2023
1211409,tt9286896,Kya Masti Kya Dhoom,17-12-2023,hi,0,3.7,44,0,Chandrakant Singh,"Abhishek Bajaj, Musskan Sethi, Anant Vidhaat Sharma, Eshanya Maheshwari, Sanjay Mishra",2023
1211740,tt30320605,Nocturnes,25-07-2024,hi,8,6.9,170,0,Anupama Srinivasan,"Ramana Athreya, Gendan Marphew, Mansi Mungee",2024
1212403,tt3613230,Haircut,02-01-2014,hi,6,7.1,51,0,Anand Tiwari,"Imran Rasheed, Faezeh Jalali, Shivani Tanksale, Kunal Khemu, Isha Talwar",2014
1212790,tt27719898,Kaiva,08-12-2023,kn,1,7.6,69631,0,Jayathirtha,"Dhanveer Gowda, Megha Shetty, Dinakar Thoogudeepa, Karthik Jayaram, Ramesh Indira",2023
1213076,tt15561202,Fight Club,15-12-2023,ta,6.594,5.5,1959,0,Abbas A Rahmath,"Vijay Kumar, Monisha Mohan Menon, Avinash Raghudevan, Kaarthekeyen S, Shankar Thas",2023
1213287,tt13899570,Kannagi,15-12-2023,ta,3,6.4,5373,0,Yashwanth Kishore,"Keerthi Pandian, Ammu Abhirami, Vidhya Pradeep, Shaalin Zoya, Mayilsamy",2023
1213811,tt10360834,Aayiram Porkaasugal,22-12-2023,ta,7.5,5.7,108,0,Ravi Murukaya,"Vidharth, Arundhathi Nair, Saravanan, George Mariyan",2023
1213906,tt30889755,The Sabarmati Report,14-11-2024,hi,5.5,6.4,25525,0,Ranjan Chandel,"Vikrant Massey, Raashii Khanna, Ridhi Dogra, Nazneen Patni, Barkha Singh",2024
1214378,tt30102179,Jigiri Dosthu,22-12-2023,ta,0,3.5,1087,0,Aran V,"Shariq Hassan, Aran V, Ammu Abhirami, Pavithra Lakshmi, V.J. Ashiq",2023
1214716,tt15576596,Kadhikan,01-12-2023,ml,3,3.4,116,0,Jayaraj,"Ketaki Narayan Kulkarni, Unni Mukundan, Mukesh, Krishnanand, Gopu Krishna",2023
1215764,tt17493810,#MayaLo,15-12-2023,te,0,5.8,107,0,Megha Mithra Pervar,"Naresh Agastya, Gnaneswari Kandregula, Bhavana Vazhapandal, RJ Hemant, Sashank Manduri",2023
1215931,tt11924028,Aghori,15-12-2023,ta,0,7.5,112,0,D.S. Rajkumar,"Sidhu Sid, Sonu Gowda, Sayaji Shinde, Mime Gopi, Vetri Vijay",2023
1215938,tt22869490,Crakk: Jeetega... Toh Jiyegaa,23-02-2024,hi,5.7,4.6,6610,0,Aditya Datt,"Vidyut Jammwal, Arjun Rampal, Amy Jackson, Nora Fatehi, Ankit Mohan",2024
1216709,tt28024755,Dry Day,22-12-2023,hi,7.5,5.4,1551,0,Saurabh Shukla,"Jitendra Kumar, Shriya Pilgaonkar, Annu Kapoor, Shrikant Verma, Jagdish Rajpurohit",2023
1216872,tt29310746,Kooki,28-06-2024,hi,0,5.8,295,0,Pranab Jyoti Deka,"Ritisha Khaund, Rajesh Tailang, Dippanita Sharma, Ritu Shivpuri, Devoleena Bhattacharjee",2024
1217271,tt13594436,Kadathal Kaaran,04-12-2020,ta,0,5.2,10,0,Unknown,Renuka,2020
1217392,tt30177031,Curry & Cyanide: The Jolly Joseph Case,22-12-2023,ml,6.736,6.7,4729,0,Christo Tomy,"Jolly Joseph, Renji Wilson, Remo Roy, Rojo Thomas, M. S. Mathew",2023
1217833,tt14787768,Sneharshi,14-12-2023,kn,0,1.9,173,0,Kiran Narayan,"Sanjana Krishnamoorthy, Sudha Belawadi, Rangnath Sampath, Kiran Narayan, Chakravarthi",2023
1218519,tt30326556,Paagal vs Kadhal,29-12-2023,te,0,9,2163,0,Rajesh Mudunuri,"Brahmaji, Shakalaka Shankar, Anuhya Saripalli, Aadvik Bandaru, Vijay Shankar",2023
1218528,tt11495838,Tauba Tera Jalwa,05-01-2024,hi,0,5.1,18,0,Akashaditya Lama,"Jatin Khurana, Angela Krislinzki, Ameesha Patel, Rajesh Sharma, Jahangir Khan",2024
1218605,tt10985618,Oru Kadath Naadan Katha,15-12-2023,ml,0,5.2,28,0,Peter Sajan,"Shaheen Siddique, Pradeep Ram Singh Rawat, Salim Kumar, Sudheer Karamana, Abhishek Raveendran",2023
1219158,tt28566478,Lover,07-02-2024,ta,7.3,7.1,3463,0,Prabhuram Vyas,"Manikandan, Sri Gouri Priya Reddy, Kanna Ravi, Harini Sundararajan, Harish Kumar",2024
1219162,tt28443842,Sanju Weds Geetha 2,01-04-2024,kn,10,7.8,908,0,Nagashekar,"Rachita Ram, Sadhu Kokila, Rangayana Raghu, Srinagar Kitty, Chethan Kumar",2024
1219444,tt27204373,Raastha,05-01-2024,ml,1,3.4,268,0,Aneesh Anwar,"Anagha Narayanan, Aradhya Ann, Sarjano Khalid, Sudheesh, T G Ravi",2024
1219581,tt31216218,Kiss Wagon,25-01-2024,ml,0,6,13,0,Midhun Murali,"Reshma Ramachandran, Jicky Paul",2024
1219632,tt29453905,Naangal,27-10-2023,ta,0,8.4,199,0,Avinash Prakash,"Mithun V, Rithik M, Nithin D, Abdul Rafe, Prarthana Srikaanth",2023
1219897,tt30281661,Prethangalude Koottam,10-01-2024,ml,0,8,9,0,Sudheer Saali,"Jinesh Appu, Franklin Franco, Molly Kannamaly, Sudhi Koppa, Haneesh Chemban",2024
1221876,tt15839792,Narakasura,03-11-2023,hi,0,6.9,1148,0,Sebastian Noah Acosta Jr.,"Rakshith Atluri, Nassar, Aparna Janardanan, Sangeerthana Vipin, Shatru",2023
1222140,tt29272469,Golam,07-06-2024,ml,6.3,7.2,7398,0,Samjad P S,"Ranjith Sajeev, Dileesh Pothan, Alencier Ley Lopez, Chinnu Chandini Nair, Siddique",2024
1222718,tt30608955,Tik Tok,29-12-2023,ta,0,6.6,72,0,Unknown,"Rajaji Manickam, Priyanka Arul Mohan, Sushma Raj, Tha. Muruganantham, Madhusudhan Rao",2023
1222792,tt27736435,Super Zindagi,09-08-2024,ml,1,4.4,200,0,Vintesh,"Dhyan Sreenivasan, Mukesh, Parvatii Nair, Johny Antony, Suresh Krishna",2024
1223371,tt27866501,Accident or Conspiracy: Godhra,19-07-2024,hi,3.5,6.9,904,0,M.K. Shivaaksh,"Ranvir Shorey, Manoj Joshi, Hitu Kanodia, Denisha Ghumra, Akshita Namdev",2024
1223818,tt18231922,Niku Naku Pellanta Tom Tom Tom,18-02-2022,te,8,3,1056,0,Manikanta Thalluri,"Sanjana Anne, Karthik Shyam, Khayyum, Inturi Vasu, Sri Sudha Bhimireddy",2022
1223985,tt30487236,Mathimaran,29-12-2023,ta,8,6.4,538,0,Mantra Veerapandian,"Ivana, Venkat Senguttuvan, M. S. Bhaskar, Aadukalam Naren, Bava Chelladurai",2023
1224120,tt1918650,A Strange Love Story,20-05-2011,hi,8,3.6,25,0,Sahil Seth,"Gunjan Bakshi, Snehal Dabi, Milind Gunaji, Ehsan Khan, Ashutosh Rana",2011
1225414,tt28792979,Powder,05-04-2024,kn,0,6.2,89,0,Janardhan Chikkanna,"Diganth Manchale, Dhanya Ramkumar, Sharmiela Mandre, Rangayana Raghu, Achyuth Kumar",2024
1225764,tt23781984,Ramanna Youth,15-09-2023,te,0,5.3,108,0,Abhai Naveen,"bunny abiran, Abhay Bethiganti",2023
1225852,tt30769049,Mangai,01-03-2024,ta,0,5.5,13,0,Gubenthiran Kamatchi,"Anandhi, Dushyanth Jayaprakash, Adithya Kathir, Shivin Ganesan",2024
1226342,tt29058970,Krishna Ghattam,03-11-2023,te,0,7.3,1165,0,Unknown,"Chaitanya Krishna, Duvvasi Mohan, Maya Nelluri",2023
1226759,tt28568408,Rasavathi,10-05-2024,ta,7.5,6.4,656,0,Santha Kumar,"Arjun Das, Tanya Ravichandran, Sujith Sankar, G. M. Sundar, Ramya Subramanian",2024
1226831,tt29606533,Lingoccha,27-10-2023,te,0,7.1,1055,0,Unknown,Unknown,2023
1226886,tt26997803,Bhimaa,08-03-2024,te,2.7,5.1,1270,0,A. Harsha,"Gopichand, Malavika Sharma, Priya Bhavani Shankar, Vennela Kishore, Nassar",2024
1227136,tt27936770,Bhakshak,08-02-2024,hi,7.4,7.2,7543,0,Pulkit,"Chittaranjan Tripathy, Durgesh Kumar, Satyakam Anand, Vibha Chibber, Pravin Kumar Sisodia",2024
1228121,tt14715848,Dream Boy,08-07-2022,te,0,6.7,1556,0,Rajesh Kannaparthi,"Sai Teja, Harini Reddy, Rocking Rakesh, Dhanraj Sukhram, Chammak Chandra",2022
1228548,tt29900584,The Trial,24-11-2023,te,0,6.1,1651,0,Raam Ganni,"Spandana Palli, Vamsi Kotu, Yug Ram",2023
1228693,tt33294237,Mura,08-11-2024,ml,5.2,7.2,7140,0,Muhammad Musthafa,"Suraj Venjaramoodu, Hridhu Haroon, Maala Parvathi, Kani Kusruti, Kannan Nayar",2024
1228860,tt26280696,Saachi,03-03-2023,te,0,7,1261,0,Vivek Pothagoni,"Sanjana Reddy, Geethika Rathan, Ashok Mulavirat, Chelly Swapna, T.V. Raman",2023
1228940,tt20973316,Chekkan,10-06-2022,ml,2,7.1,17,0,Shafi Eppikkad,"Karthik Vishnu, Thezni Khan, Vinod Kovoor, Nanjiyamma, Abu Salim",2022
1229008,tt28458549,Ahmiyat,21-03-2024,hi,0,7.3,11,0,Himanshu Shrivastava,"Lata Sabharwal, Kamlesh Patidar, Shaurya Saxena, Himanshu Shrivastava, Sumit Arora",2024
1229078,tt15181064,Kakuda,12-07-2024,hi,4.8,5.3,6490,0,Aditya Sarpotdar,"Riteish Deshmukh, Sonakshi Sinha, Aasif Khan, Saqib Saleem, Garrvil Mohan",2024
1229444,tt27687877,Marakkuma Nenjam,02-02-2024,ta,3,5.2,3244,0,Raako.Yoagandran,"Rakshan, KPY Dheena, Malina Atul, Prankster Rahul, Swetha Venugopal",2024
1229853,tt28266209,Sarkaaru Noukari,01-01-2024,te,7,8.4,2103,0,Shekar Ganganamoni,"Akash Goparaju, Bhavana Vazhapandal, Tanikella Bharani, Madhulatha Reddy, Srinivasa Sayee",2024
1231420,tt31869446,Vishesham,19-07-2024,ml,6,6.7,1404,0,Sooraj Tom,"Chinnu Chandini Nair, Anand Madhusoodhanan, Johny Antony, Baiju Johnson, P. P. Kunhikrishnan",2024
1231925,tt23864668,Mahadev Ka Gorakhpur,29-03-2024,hi,2,7,418,0,Rajesh Nair,"Ravi Kishan, Pramod Pathak, Indu Thampi, Lal, Kiaan",2024
1231978,tt26733566,Samadhana Pusthakam,19-07-2024,ml,4,4.9,80,0,Raveesh Nath,"Siju Wilson, Mathew Thomas, Leona Lishoy, Meghanathan, James Eliya",2024
1232219,tt28282872,Mr Bachchan,15-08-2024,te,3,3.6,5446,0,Harish Shankar,"Ravi Teja, Bhagyashri Borse, Jagapati Babu, Tanikella Bharani, Sachin Khedekar",2024
1233531,tt30970235,Article 370,23-02-2024,hi,6.963,7.8,27519,13222021,Aditya Suhas Jambhale,"Yami Gautam Dhar, Priyamani, Skand Thakur, Vaibhav Tatwawadi, Sumit Kaul",2024
1233647,tt22180308,Vivesini,01-11-2023,ta,0,5.9,245,0,Unknown,"Nassar, Vanessa Stevenson, Mekha Rajan, Vishal Rajan, Suresh Chakravarthy",2023
1234805,tt29720570,Vote (Chala Viluvainadi),27-10-2023,te,0,7.5,12,0,Unknown,Unknown,2023
1234808,tt16606580,Half Stories,07-01-2022,te,0,3.7,2061,0,Unknown,Unknown,2022
1235446,tt30870001,Mayavanam,19-01-2024,ml,0,1.8,295,0,Jagathlal Chandrashekharan,"Alencier Ley Lopez, Jaffer Idukki, Sudhi Koppa, Akhila Anoki, Senthil Krishna Rajamani",2024
1235825,tt12217948,Special Day,09-05-2020,hi,0,9.2,14,0,Ajay Shivan,"Shantanu Maheshwari, Sheeba Chaddha, Varsha Bhagwani, Naveen Gupta, Aashish Madhani",2020
1236671,tt31100872,Dange,01-03-2024,hi,8.111,5.3,847,0,Bejoy Nambiar,"Harshvardhan Rane, Ehan Bhat, TJ Bhanu, Nikita Dutta, Taniya Kalra",2024
1237537,tt31100572,Utsavam,11-10-2024,te,0,8.8,2634,0,Arjun Sai,"Regina Cassandra, Dilip Prakash, Prakash Raj, Nassar, Rajendra Prasad",2024
1237575,tt11655792,Laddoo,30-01-2019,hi,6,8.1,42,0,Kishore Sadhwani,"Kumud Mishra, Rajkumar Kanojia, Manasi Parekh, Kabir Sajid Shaikh",2019
1237579,tt26787511,Chiclets,02-02-2024,ta,0,7.8,142,0,Muthu.M,"Sathvik Varma, Jack Robinson, Nayan Karishma, Surekha Vani, Sriman",2024
1237714,tt29266854,Marichi,08-12-2023,kn,3,5.6,2573,0,Siddhruv Siddu,"Aruna Balaraj, Gopalkrishna Deshpande, Sonu Gowda, Shruti Patil, Vijay Raghavendra",2023
1238258,tt28678362,Romeo,11-04-2024,ta,5,6,1466,0,Vinayak Vaithianathan,"Vijay Antony, Mirnalini Ravi, Yogi Babu, VTV Ganesh, Ilavarasu",2024
1238444,tt2585654,My Genie Uncle,05-06-2015,hi,0,4.3,12,0,Ashish Bhavsar,"Tiku Talsania, Swati Kapoor, Anuj Sikri, Shakti Kapoor, Ahsaan Qureshi",2015
1238603,tt28755712,Bhamakalapam 2,16-02-2024,te,7.2,5.7,295,0,Abhimanyu Tadimeti,"Priyamani, Saranya Pradeep, Seerat Kapoor, Sundip Ved, Pradeep Rudra",2024
1238880,tt27811636,Yadha Yadha Hi,02-06-2023,kn,0,7,241,0,Ashok Teja,"Avinash, Diganth Manchale, Hariprriya, Manju Pavagada, Rangnath Sampath",2023
1239576,tt31149938,E-Mail,09-02-2024,ta,0,5,811,0,SR Rajan,"Ashok Kumar Balakrishnan, Ragini Dwivedi, Aadhav Balaji, Aarti Shree, Manobala",2024
1239789,tt29437622,Ulagammai,22-09-2023,ta,0,6,22,0,Jayaprakash Veerapan,"G. Marimuthu, G. M. Sundar, Gouri G Kishan",2023
1239991,tt31702438,Hello Mummy,21-11-2024,ml,4.4,5.5,3464,0,Vaishakh Elans,"Sharafudheen, Aishwarya Lekshmi, Sunny Hinduja, Aju Varghese, Jagadish",2024
1240950,tt15731122,Kadala Theerada Bhargava,03-03-2023,kn,0,6.4,1078,0,Pannaga Somashekar,"Bharath Gowda, Ashwin Hassan, Nalin Kumar, Raghav Nag, Shruti Prakash",2023
1240973,tt30576717,The Feast,03-02-2024,ta,0,6.3,9,0,Rishi Chandna,"Jeevesvaran Anbarasi, Janagi, George Vijay Nelson",2024
1241124,tt18377908,Naguvina Hoogala Mele,09-02-2024,kn,0,9.6,33,0,Venkat Bharadwaj,"Abhishek Das, Sharanaya Shetty, Asha Sujay, Jyothi Marur, UV Nanjappa Benaka",2024
1241219,tt31024654,Aakhir Palaayan Kab Tak..?,16-02-2024,hi,0,6.2,640,0,Mukul Vikram,"Rajesh Sharma, Chittaranjan Giri, Bhushan Pattiyal, Gaurav Sharma, Dheerendra Dwivedi",2024
1241592,tt27056012,Khel Khel Mein,15-08-2024,hi,6.1,6.5,28352,6680000,Mudassar Aziz,"Akshay Kumar, Taapsee Pannu, Vaani Kapoor, Fardeen Khan, Ammy Virk",2024
1241707,tt27055645,Mirg,09-02-2024,hi,0,5.9,43,0,Tarun Sharma,"Satish Kaushik, Anup Soni, Shwetaabh Singh, Raj Babbar, Raghav Raj Kakker",2024
1243118,tt28684462,Kaagaz 2,01-03-2024,hi,7,5.8,2741,0,V. K. Prakash,"Anupam Kher, Satish Kaushik, Neena Gupta, Darshan Kumaar, Smriti Kalra",2024
1243159,tt30460694,Currency Nagar,29-12-2023,te,0,8.3,2143,0,Vennela Kumar Pothepalli,"Nellore Sudharshan, Mahesh Yadlapalli",2023
1243182,tt24177892,Saramsha,15-02-2024,kn,0,7.5,254,0,Surya Vasishta,"Sruthi Hariharan, Surya Vasishta, Deepak Subramanya, Shweta Gupta, Asif Farooqi",2024
1243225,tt22771822,Sanghaar The Massacre,16-04-2021,hi,0,8.4,10,0,Siddhant Issar,"Puneet Issar, Gufi Paintal",2021
1243226,tt31079401,Mandya Haida,16-02-2024,kn,0,5.6,231,0,V. Shrikanth,"Abhay Chandru, Bhumika Bhumesh, Balarajwadi, Manohar Gowda, Sadanand Kali",2024
1243237,tt27996409,Birthmark,23-02-2024,ta,0,4.3,195,0,Vikram Shreedharan,"Shabeer Kallarakkal, Mirnaa, Porkodi Senthil, Indirajith, Deepthie Orientelu",2024
1243485,tt21437674,Bhoothaddam Bhaskar Narayana,01-03-2024,te,6,6.1,356,0,Purushotham Raaj,"Shiva Kandukuri, Raashi Singh, Arun Kumar, Devi Prasad, Varshini Sounderajan",2024
1243494,tt31032640,Ravike Prasanga,16-02-2024,kn,0,6.4,673,0,Santhosh Kodenkeri,"Geetha Bharathi Bhat, Suman Ranganathan, Rakesh Maiya, Sampath Maitreya, Padmaja Rao",2024
1243508,tt31108849,Andhakaara,16-02-2024,ml,2,5.3,137,0,Vasudev Sanal,"Divya Pillai, Chandhunadh, Sudheer Karamana, Dheeraj Denny, Vinod Sagar",2024
1243975,tt31416854,Anand Sreebala,15-11-2024,ml,6.286,6.6,2549,0,Vishnu Vinay,"Arjun Ashokan, Saiju Kurup, Siddique, Aparna Das, Dhyan Sreenivasan",2024
1244061,tt32827834,Thekku Vadakku,04-10-2024,ml,6,3.8,338,0,Prem Shankar,"Vinayakan, Suraj Venjaramoodu, Melvin G Babu, Kottayam Ramesh, Merin Jose Pottackal",2024
1244756,tt29040554,Jananam 1947 Pranayam Thudarunnu,15-03-2024,ml,4,7.3,126,0,Abijith Asokan,"Jayaraj Kozhikode, Leela Samson, Anu Sithara, Deepak Parambol, Noby Marcose",2024
1245244,tt31307868,Scammy Boys,16-02-2024,hi,3,4.2,60,0,Unknown,"Ayushmaan Saxena, Ashmit Patel",2024
1245621,tt32919669,Paalum Pazhavum,23-08-2024,ml,6.5,5,204,0,V. K. Prakash,"Meera Jasmine, Ashwin Jose, Shanthi Krishna, Ashokan, Maniyanpilla Raju",2024
1245648,tt32039267,Perumani,10-05-2024,ml,5.5,6.7,2934,0,Maju,"Lukman Avaran, Vinay Forrt, Sunny Wayne, Deepa Thomas, Navas Vallikkunnu",2024
1245700,tt21626774,Sector 36,18-08-2024,hi,6.969,7.1,26842,0,Aditya Nimbalkar,"Vikrant Massey, Deepak Dobriyal, Akash Khurana, Darshan Jariwala, Baharul Islam",2024
1245864,tt31322237,Operation Laila,22-02-2024,ta,0,5.4,60,0,A. Venkatesh,"Srikanth, Siddhika Sharma, Imman Annachi, Vincent Asokan, Baboos",2024
1246021,tt27530559,Ranam Aram Thavarel,23-02-2024,ta,8,5.9,828,0,Sherief,"Vaibhav, Nandita Swetha, Tanya Hope, Saraswathi Menon, Suresh Chakravarthy",2024
